,id,caption,cluster
1933,51540292520,a fox in the grass,4
1934,52708474475,a woman sitting on a fallen tree,4
1935,51621589592,a fallen tree in the middle of a field,4
1936,52496418649,a road lined with trees,4
1937,52708546793,a girl sitting on a log in the woods,4
1938,52229076086,a group of people playing frisbee in a yard,5
1939,52229556790,the water play in the camp,5
1940,51700349148,a church in the countryside,5
1941,51700751434,"the church of Pisa in , ",5
1942,52229076121,the group of people playing frisbee,5
1943,52229346094,people eating at a picnic table,5
1944,52229346654,a group of people playing soccer,5
1945,52229346684,the group of men at the pool,5
1946,52229556735,the group of people at the table,5
1947,52229345284,a plate of food,5
1948,52229080678,the people sitting at tables in an outdoor area,5
1949,52228070202,a group of people gathered around a table,5
1950,52228070217,"the event of the ""festival of the sun"" in the village of Pisa",5
1951,52229075451,the participants of the summer camp,5
1952,52229080883,people eating at a picnic table,5
1953,52229075981,the participants of the first day of the camp,5
1954,52229556355,the event,5
1955,52229556410,the group of people in orange shirts,5
1956,52228070437,the people at the event,5
1957,52229556755,the group of people at the table,5
1958,52229081083,the group of people in orange shirts,5
1959,52229556460,the group of people in front of a barn,5
1960,52229346194,the group of people in front of a barn,5
1961,52228070712,the event,5
1962,52229556495,the group of people in front of a barn,5
1963,52228070697,people sitting at a table with pizza,5
1964,52229075931,the group of people at the picnic,5
1965,52229081158,the group of people in orange shirts,5
1966,52229081123,the group of people in orange shirts,5
1967,52229346339,the group of people in orange shirts,5
1968,52229081068,the group of people in orange shirts,5
1969,52229556625,the group of people in orange shirts,5
1970,52229346024,the event,5
1971,52085123633,the church of san giovanni in Pisa,5
1972,52228070297,a plate of food with french fries and coleslaw,5
1973,51138574119,"the church of Pisa in Pisa, ",5
1974,52539882604,an archway in an old building,5
1975,52947178296,a man walking down the street with his baby in a stroller,0
1976,52947177951,a man in a hat and shorts walking down a sidewalk,0
1977,52947320234,the beach volleyball tournament in Pisa,0
1978,52947569795,yellow flowers in the forest,0
1979,52946579182,a road in the woods,0
1980,52947640733,a man flying a kite,0
1981,52947641888,a car with stuffed animals in the front seat,0
1982,52946581222,the parking lot at the stadium,0
1983,52946574782,a beach house with a path leading to it,0
1984,52947569420,the beach in the city of Pisa,0
1985,52947636638,a couple relaxing on the beach,0
1986,52947316964,two people sitting on the beach,0
1987,52947317579,two men on a beach,0
1988,52947317479,umbrellas on the beach,0
1989,52947321664,a family walking on the street,0
1990,52947566090,a man's bare feet on the sand,0
1991,52946580462,a concrete bench in the woods,0
1992,52947317894,the beach in Pisa,0
1993,52947637238,people on the beach in the summer,0
1994,52947572435,a white wall with holes,0
1995,52946576572,people swimming in the sea,0
1996,52947322239,a man walking down the street with a star on top of his head,0
1997,52947319104,people at the beach,0
1998,52947176231,a man with tattoos on his arm,0
1999,52946577957,"a woman sunbathing on the beach in Pisa, italy, on june",0
2000,52947318959,people at the beach,0
2001,52947636163,a beach house in the sun,0
2002,52947316514,a woman walking down a street in Pisa,0
2003,52947176226,people swimming in the sea,0
2004,52947323214,a white painted wall,0
2005,52947641683,the statue of the angel of the vatican,0
2006,52947637813,people on the beach,0
2007,52947174811,people swimming in the sea,0
2008,52946576377,people on the beach,0
2009,53036912633,a lighthouse in the ocean with waves crashing over it,0
2010,52947176271,people swimming in the sea,0
2011,53010028787,waves crashing on the rocks,0
2012,52947179791,a person looking through a hole in a wall,0
